User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Rate (kW),Charging Cost (USD),Time of Day,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Charging Duration,State of Charge (Change %),Charging Rate kW
User_850,Chevy Bolt,85.0,Station_478,New York,2024-02-05 09:00:00,2024-02-05 10:33:00,6.535781252,13.4223909,14.00199756,Afternoon,61.58085722,77.78427714,156.48543,36.7857273,2.0,DC Fast Charger,Commuter,93.0,16.20341992,4.216633065806451
User_851,Chevy Bolt,62.0,Station_492,Houston,2024-02-05 10:00:00,2024-02-05 13:50:00,22.57288245,25.29157595,22.22480423,Night,51.55000842,74.1444021,49.07601046,24.41179393,0.0,Level 1,Commuter,230.0,22.594393679999996,5.888578030434783
User_852,Hyundai Kona,96.60872071,Station_414,Los Angeles,2024-02-05 11:00:00,2024-02-05 13:35:00,56.51645588,47.82948046,38.13296108,Evening,58.10937415,83.74438408,31.19525629,69.48593769,0.0,Level 1,Casual Driver,155.0,25.635009930000002,21.87733776
User_853,BMW i3,75.0,Station_420,San Francisco,2024-02-05 12:00:00,2024-02-05 13:19:00,42.375860974999995,5.167601528,14.66733714,Evening,13.24328436,59.16642609,280.3204931,17.78702681,1.0,DC Fast Charger,Long-Distance Traveler,79.0,45.92314173,32.18419820886076
User_854,Nissan Leaf,85.0,Station_195,San Francisco,2024-02-05 13:00:00,2024-02-05 16:39:00,76.44990711,20.55231728,11.34611166,Evening,18.76139936,62.33419327,42.62028889,32.6079642,3.0,DC Fast Charger,Long-Distance Traveler,219.0,43.57279391,20.945180030136985
User_855,BMW i3,62.0,Station_214,Houston,2024-02-05 14:00:00,2024-02-05 15:58:00,51.49234638,35.21951804,21.37952636,Night,62.12237483,81.29379863,32.48464488,-4.123444525,5.0,Level 1,Long-Distance Traveler,118.0,19.1714238,26.182549006779663
User_856,BMW i3,100.0,Station_369,Chicago,2024-02-05 15:00:00,2024-02-05 17:08:00,55.78259573,5.592196058,8.048298781,Night,50.33758929,86.23333848,50.90541789,15.8067718,1.0,Level 1,Casual Driver,128.0,35.895749190000004,26.148091748437498
User_857,Chevy Bolt,62.0,Station_342,Chicago,2024-02-05 16:00:00,2024-02-05 18:25:00,67.7766598,9.801243016,38.00070015,Evening,79.16930919,75.98571454,28.58247301,-10.65967953,2.0,Level 1,Commuter,145.0,-3.1835946500000034,28.045514400000002
User_858,BMW i3,73.85002716,Station_114,Chicago,2024-02-05 17:00:00,2024-02-05 19:05:00,37.05562159,7.322418539,38.64530824,Evening,34.21831952,63.34809701,23.61819796,5.664612658,7.0,Level 2,Long-Distance Traveler,125.0,29.129777489999995,17.7866983632
User_859,Tesla Model 3,50.0,Station_242,Los Angeles,2024-02-05 18:00:00,2024-02-05 21:26:00,40.27129522,7.675572872,14.40244266,Night,25.04137228,19.57180031,202.2139304,7.701936715,3.0,DC Fast Charger,Long-Distance Traveler,206.0,-5.4695719700000005,11.729503462135924
User_860,Chevy Bolt,75.0,Station_124,Houston,2024-02-05 19:00:00,2024-02-05 19:43:00,44.76974192,20.59023558,29.60976805,Evening,64.11014685,90.55214709,168.5338077,24.25815611,2.0,Level 2,Commuter,43.0,26.44200024,62.469407330232556
User_861,Tesla Model 3,75.0,Station_305,Houston,2024-02-05 20:00:00,2024-02-05 20:30:00,38.21376481,35.89219701,22.23454649,Morning,88.2564163,73.26212814,239.2910118,3.056173423,6.0,DC Fast Charger,Long-Distance Traveler,30.0,-14.994288159999996,76.42752962
User_862,Nissan Leaf,53.97365866,Station_76,Chicago,2024-02-05 21:00:00,2024-02-06 00:58:00,65.12042575,12.30972507,14.95614055,Morning,10.42770632,100.0,256.2076931,16.40382733,7.0,DC Fast Charger,Commuter,238.0,89.57229368,16.41691405462185
User_863,Chevy Bolt,50.0,Station_311,Chicago,2024-02-05 22:00:00,2024-02-05 22:54:00,64.00002117,30.22669453,29.52794615,Night,25.46153815,89.74197874,220.6375757,38.35167543,0.0,DC Fast Charger,Casual Driver,54.0,64.28044059,71.11113463333332
User_864,Nissan Leaf,85.0,Station_469,New York,2024-02-05 23:00:00,2024-02-06 02:36:00,5.013889647,46.87510964,24.11440833,Morning,12.62370187,93.11447873,139.9387004,1.602716085,1.0,DC Fast Charger,Long-Distance Traveler,216.0,80.49077686,1.3927471241666667
User_865,Chevy Bolt,85.0,Station_312,New York,2024-02-06 00:00:00,2024-02-06 01:41:00,49.97892583,23.91551161,34.37326518,Afternoon,60.07923726,76.74284348,156.48543,2.010076293,3.0,DC Fast Charger,Long-Distance Traveler,101.0,16.663606220000005,29.690450988118812
User_866,Hyundai Kona,100.0,Station_196,San Francisco,2024-02-06 01:00:00,2024-02-06 02:38:00,42.91893734,27.59968826,21.59110538,Evening,56.4599021,100.0,110.2195899,4.139358124,0.0,Level 1,Commuter,98.0,43.5400979,26.2769004122449
User_867,BMW i3,62.0,Station_351,San Francisco,2024-02-06 02:00:00,2024-02-06 04:42:00,74.93688348,14.43474941,38.30264742,Afternoon,58.89235922,55.65778914,21.99550224,27.27523924,4.0,Level 2,Casual Driver,162.0,-3.2345700800000046,27.75440128888889
User_868,Hyundai Kona,75.0,Station_44,Houston,2024-02-06 03:00:00,2024-02-06 05:14:00,40.25719688,17.94739459,18.66412193,Afternoon,28.84132949,85.27530271,61.05376918,31.60235688,6.0,Level 2,Long-Distance Traveler,134.0,56.433973220000006,18.025610543283584
User_869,Nissan Leaf,62.0,Station_415,Houston,2024-02-06 04:00:00,2024-02-06 06:56:00,51.20288963,45.19091647,39.19681508,Afternoon,75.55734012,56.56750424,129.4897567,15.64840423,0.0,DC Fast Charger,Commuter,176.0,-18.989835880000008,17.45553055568182
User_870,BMW i3,85.0,Station_186,Los Angeles,2024-02-06 05:00:00,2024-02-06 05:52:00,54.88496451,15.01420906,31.99328333,Morning,88.50789737,94.47219864,139.543533,2.590517523,5.0,Level 2,Casual Driver,52.0,5.964301270000007,63.32880520384616
User_871,Chevy Bolt,85.0,Station_343,Los Angeles,2024-02-06 06:00:00,2024-02-06 06:38:00,50.61599543,34.85455501,28.05083134,Evening,21.38391974,58.16782559,156.48543,-7.012450425,0.0,Level 2,Commuter,38.0,36.78390585,79.91999278421052
User_872,BMW i3,100.0,Station_246,New York,2024-02-06 07:00:00,2024-02-06 09:27:00,55.65533279,30.40482982,31.64424984,Evening,11.01254162,59.8165112,179.4317143,16.05279843,2.0,Level 1,Long-Distance Traveler,147.0,48.80396958,22.716462363265304
User_873,Tesla Model 3,85.0,Station_437,San Francisco,2024-02-06 08:00:00,2024-02-06 10:03:00,48.7576726,34.48123072,11.65064417,Night,18.65763389,51.64785974,182.1240767,30.57894722,5.0,DC Fast Charger,Long-Distance Traveler,123.0,32.99022585,23.78423053658537
User_874,BMW i3,85.0,Station_84,New York,2024-02-06 09:00:00,2024-02-06 12:27:00,72.95818105,29.99045483,20.51806392,Afternoon,40.21207607,62.269598,256.2701113,12.98738853,3.0,Level 1,Long-Distance Traveler,207.0,22.05752193,21.14729885507246
User_875,Tesla Model 3,62.0,Station_207,New York,2024-02-06 10:00:00,2024-02-06 12:53:00,58.11274414,43.4773024,36.43538614,Morning,74.63709319,59.82731321,293.1202476,24.13446895,3.0,Level 2,Commuter,173.0,-14.809779980000002,20.154708950289017
User_876,BMW i3,62.0,Station_151,San Francisco,2024-02-06 11:00:00,2024-02-06 12:02:00,56.52037668,12.8885881,9.434171312,Afternoon,31.16795633,68.26436301,114.1895795,19.10315318,1.0,DC Fast Charger,Casual Driver,62.0,37.09640668,54.69713872258064
User_877,Tesla Model 3,100.0,Station_156,Los Angeles,2024-02-06 12:00:00,2024-02-06 14:39:00,44.75866738,47.98132124,20.98159617,Afternoon,42.91542133,93.84743084,244.8637199,8.964176522,0.0,DC Fast Charger,Long-Distance Traveler,159.0,50.93200951,16.890063162264152
User_878,Nissan Leaf,26.13651025,Station_16,San Francisco,2024-02-06 13:00:00,2024-02-06 13:43:00,28.78049141,7.446768634,27.52125904,Evening,27.2394756,94.99744371,162.4659355,5.291260873,7.0,DC Fast Charger,Long-Distance Traveler,43.0,67.75796811000001,40.15882522325581
User_879,Hyundai Kona,50.0,Station_165,Chicago,2024-02-06 14:00:00,2024-02-06 14:30:00,9.047732107,40.91079821,25.26991752,Night,86.31805713,82.64673079,286.8427866,37.03618549,3.0,DC Fast Charger,Commuter,30.0,-3.671326339999993,18.095464214
User_880,Chevy Bolt,62.0,Station_405,Chicago,2024-02-06 15:00:00,2024-02-06 16:59:00,51.08539267,25.83848785,7.181392583,Morning,44.70187213,82.6285391,121.4352927,16.95309452,0.0,DC Fast Charger,Long-Distance Traveler,119.0,37.92666697,25.757340842016806
User_881,BMW i3,62.0,Station_463,Chicago,2024-02-06 16:00:00,2024-02-06 19:35:00,36.26259614,38.149082,35.14611587,Evening,58.31902031,67.00704756,85.38239414,-0.495076603,1.0,DC Fast Charger,Commuter,215.0,8.688027250000005,10.119794271627907
User_882,Hyundai Kona,62.0,Station_145,Houston,2024-02-06 17:00:00,2024-02-06 18:58:00,77.45420996,29.41340669,5.691471522,Afternoon,80.65255109,90.08739344,238.8650098,2.24905517,4.0,Level 1,Long-Distance Traveler,118.0,9.434842349999997,39.38349658983051
User_883,Chevy Bolt,62.0,Station_498,Los Angeles,2024-02-06 18:00:00,2024-02-06 20:53:00,68.21934426,14.88435406,17.26707379,Evening,38.03890271,62.46309786,221.378324,1.815080516,4.0,Level 1,Casual Driver,173.0,24.424195149999996,23.65988818265896
User_884,Chevy Bolt,100.0,Station_37,Los Angeles,2024-02-06 19:00:00,2024-02-06 22:56:00,57.67538256,46.31316025,33.67417017,Afternoon,67.4595416,64.97948546,124.0786461,3.261647704,0.0,Level 2,Long-Distance Traveler,236.0,-2.480056139999988,14.66323285423729
User_885,Tesla Model 3,88.86922407,Station_333,Houston,2024-02-06 20:00:00,2024-02-06 21:59:00,20.17078858,40.42078196,37.25540969,Morning,31.5569263,97.82793195,96.25331246,2.844132918,2.0,DC Fast Charger,Commuter,119.0,66.27100565,10.170145502521008
User_886,Nissan Leaf,100.0,Station_403,New York,2024-02-06 21:00:00,2024-02-07 00:24:00,78.16770975,48.99622284,37.74488598,Evening,37.68136594,72.04893139,214.6210024,-4.136631723,1.0,DC Fast Charger,Long-Distance Traveler,204.0,34.36756545000001,22.99050286764706
User_887,Nissan Leaf,85.0,Station_414,Chicago,2024-02-06 22:00:00,2024-02-07 01:21:00,76.95348908,36.81073004,35.72732643,Evening,66.79198382,76.50410671,36.39737625,9.262327034,7.0,Level 1,Commuter,201.0,9.712122890000003,22.971190770149253
User_888,Hyundai Kona,50.0,Station_45,Chicago,2024-02-06 23:00:00,2024-02-07 02:57:00,62.74942109,15.83620241,33.00898378,Evening,100.0,80.98016602,161.2107713,8.273267248,1.0,Level 2,Commuter,237.0,-19.01983398,15.885929389873416
User_889,Nissan Leaf,85.0,Station_402,New York,2024-02-07 00:00:00,2024-02-07 00:43:00,47.63041182,26.01246941,18.48377514,Evening,18.16488828,100.0,59.99409882,24.21840758,3.0,Level 2,Commuter,43.0,81.83511172,66.46103974883721
User_890,BMW i3,100.0,Station_206,San Francisco,2024-02-07 01:00:00,2024-02-07 04:01:00,51.73713153,26.69194666,16.05186457,Evening,42.49267919,93.29904645,252.936759,15.61240154,3.0,DC Fast Charger,Casual Driver,181.0,50.80636726000001,17.150430341436465
User_891,Nissan Leaf,75.0,Station_62,San Francisco,2024-02-07 02:00:00,2024-02-07 04:20:00,41.88651471,23.02212469,26.35535794,Morning,59.3152114,94.75305519,88.91725661,7.809076958,3.0,Level 2,Casual Driver,140.0,35.437843789999995,17.951363447142857
User_892,Hyundai Kona,85.0,Station_420,Los Angeles,2024-02-07 03:00:00,2024-02-07 06:32:00,71.95569072,39.21578543,26.30986376,Night,30.70091781,98.23729457,263.0610041,12.97024971,7.0,Level 2,Long-Distance Traveler,212.0,67.53637676,20.364818128301888
User_893,Nissan Leaf,100.0,Station_356,Houston,2024-02-07 04:00:00,2024-02-07 06:52:00,39.93276466,49.11660927,20.71656542,Morning,43.60824251,54.32016802,327.3930934,8.663582495,5.0,DC Fast Charger,Commuter,172.0,10.71192551,13.93003418372093
User_894,BMW i3,85.0,Station_468,Los Angeles,2024-02-07 05:00:00,2024-02-07 06:52:00,30.57628198,49.46138236,22.33713963,Evening,12.86588701,85.47800525,260.1429735,19.0925442,6.0,DC Fast Charger,Casual Driver,112.0,72.61211824,16.380151060714287
User_895,Tesla Model 3,75.0,Station_308,San Francisco,2024-02-07 06:00:00,2024-02-07 07:41:00,73.6065426,26.08789211,25.48078153,Afternoon,65.81804152,65.55495934,156.1962255,-0.77903366,1.0,DC Fast Charger,Commuter,101.0,-0.26308217999999783,43.72665897029703
User_896,Hyundai Kona,100.0,Station_19,New York,2024-02-07 07:00:00,2024-02-07 10:11:00,14.10985782,26.39988395,13.57133391,Afternoon,38.21620398,95.64518242,161.2107713,25.19276228,6.0,Level 1,Long-Distance Traveler,191.0,57.428978439999995,4.432416069109948
User_897,Tesla Model 3,50.0,Station_365,Los Angeles,2024-02-07 08:00:00,2024-02-07 10:39:00,38.95760971,28.43834687,10.63661626,Evening,73.10677228,70.33537355,77.420288,-0.231205528,6.0,DC Fast Charger,Commuter,159.0,-2.7713987300000014,14.700984796226416
User_898,Tesla Model 3,62.0,Station_300,Chicago,2024-02-07 09:00:00,2024-02-07 09:56:00,60.718154,18.49490675,20.47269757,Night,35.2671811,59.63373278,84.02663482,2.394315699,0.0,Level 2,Casual Driver,56.0,24.36655168,65.055165
User_899,Tesla Model 3,50.0,Station_7,Chicago,2024-02-07 10:00:00,2024-02-07 11:43:00,79.27808222,21.2800086,38.07334631,Evening,69.2731569,57.6383372,11.60122874,38.02654086,2.0,Level 1,Casual Driver,103.0,-11.634819700000001,46.18140711844661
User_900,Chevy Bolt,100.0,Station_249,New York,2024-02-07 11:00:00,2024-02-07 13:08:00,30.27520935,9.896086973,15.67037974,Morning,89.56892113,60.29772796,214.4733136,31.55436685,4.0,Level 2,Commuter,128.0,-29.271193170000004,14.1915043828125
User_901,Chevy Bolt,50.0,Station_428,San Francisco,2024-02-07 12:00:00,2024-02-07 13:41:00,41.08911136,23.91551161,13.48821689,Night,60.89806939,80.18544351,191.6875753,-5.793674799,2.0,Level 1,Commuter,101.0,19.287374119999996,24.409373085148513
User_902,Tesla Model 3,85.0,Station_117,Chicago,2024-02-07 13:00:00,2024-02-07 13:52:00,50.92256839,43.40930151,30.00753824,Night,15.91426919,82.34479584,120.8847837,12.4626365,4.0,DC Fast Charger,Commuter,52.0,66.43052665,58.75680968076923
User_903,Hyundai Kona,100.0,Station_68,Chicago,2024-02-07 14:00:00,2024-02-07 15:37:00,58.92443565,33.52721537,18.00718344,Morning,40.21147093,58.32742249,95.64435152,4.837412072,2.0,Level 2,Commuter,97.0,18.11595156,36.448104525773196
User_904,BMW i3,50.0,Station_34,Houston,2024-02-07 15:00:00,2024-02-07 17:51:00,6.268235994,26.69194666,7.738396235,Night,65.99350199,100.0,151.0798111,25.06874494,1.0,Level 1,Commuter,171.0,34.00649801,2.199381050526316
User_905,BMW i3,85.0,Station_194,Los Angeles,2024-02-07 16:00:00,2024-02-07 19:40:00,13.08918321,31.90771385,26.60432005,Evening,54.26073497,53.80469865,272.1976953,14.51824632,4.0,Level 2,Commuter,220.0,-0.4560363200000026,3.569777239090909
User_906,Nissan Leaf,50.0,Station_325,San Francisco,2024-02-07 17:00:00,2024-02-07 19:26:00,31.10226145,40.14362963,19.36324314,Evening,55.59176313,99.50513971,10.93101298,13.78180987,0.0,DC Fast Charger,Long-Distance Traveler,146.0,43.91337658,12.781751280821918
User_907,Hyundai Kona,43.71913702,Station_55,Los Angeles,2024-02-07 18:00:00,2024-02-07 20:15:00,42.91893734,21.68853789,8.598943959,Afternoon,46.19998807,85.30835216,161.2107713,26.44073487,2.0,Level 1,Long-Distance Traveler,135.0,39.108364089999995,19.075083262222222
User_908,Chevy Bolt,75.0,Station_266,San Francisco,2024-02-07 19:00:00,2024-02-07 21:02:00,27.69441145,47.32624674,7.234004136,Morning,27.04373974,65.83029628,32.83172855,19.26518443,6.0,Level 2,Casual Driver,122.0,38.78655654,13.620202352459017
User_909,Tesla Model 3,100.0,Station_480,Chicago,2024-02-07 20:00:00,2024-02-07 21:34:00,50.51448559,19.08649474,11.06019964,Night,12.87037454,50.66155354,121.0998381,29.29279181,2.0,Level 1,Commuter,94.0,37.791179,32.24328867446808
User_910,Nissan Leaf,62.0,Station_42,Houston,2024-02-07 21:00:00,2024-02-07 22:37:00,20.84637782,26.57781476,15.76765636,Night,61.83352377,85.03607837,139.370767,-2.37688629,4.0,DC Fast Charger,Long-Distance Traveler,97.0,23.2025546,12.894666692783506
User_911,BMW i3,100.0,Station_297,Los Angeles,2024-02-07 22:00:00,2024-02-08 00:37:00,45.61965971,36.52679165,36.9505845,Night,55.56461317,94.00110142,149.8203201,33.50184841,6.0,Level 1,Commuter,157.0,38.43648825,17.43426485732484
User_912,Chevy Bolt,58.33515982,Station_461,Chicago,2024-02-07 23:00:00,2024-02-08 00:32:00,39.68676578,4.319330127,13.11793387,Evening,37.05047751,86.27388446,103.7515195,4.338448028,6.0,Level 1,Casual Driver,92.0,49.223406950000005,25.88267333478261
User_913,Chevy Bolt,50.0,Station_231,San Francisco,2024-02-08 00:00:00,2024-02-08 02:22:00,6.818019427,17.69489402,22.3665077,Morning,21.3897795,50.85572929,244.3908549,37.4872674,3.0,Level 2,Long-Distance Traveler,142.0,29.46594979,2.8808532790140844
User_914,Tesla Model 3,50.0,Station_453,Los Angeles,2024-02-08 01:00:00,2024-02-08 02:59:00,55.17152826,8.403361702,10.73005935,Evening,40.12482652,67.16138764,186.4198892,34.58604379,7.0,Level 1,Commuter,119.0,27.036561120000002,27.81757727394958
User_915,BMW i3,101.0231992,Station_378,Los Angeles,2024-02-08 02:00:00,2024-02-08 03:50:00,152.238758,36.09228626,32.58754885,Night,13.79579799,58.93209953,145.161704,39.54195636,5.0,DC Fast Charger,Commuter,110.0,45.136301540000005,83.03932254545454
User_916,Hyundai Kona,85.0,Station_394,Chicago,2024-02-08 03:00:00,2024-02-08 05:12:00,60.28854286,51.36359325,34.58591235,Evening,78.95924905,69.4823754,113.3580577,41.89130689,4.0,Level 2,Commuter,132.0,-9.476873650000002,27.403883118181817
User_917,Chevy Bolt,76.33659055,Station_10,Los Angeles,2024-02-08 04:00:00,2024-02-08 07:41:00,16.37637108,33.30056555,13.79587456,Night,70.55175017,76.77538777,193.3986937,3.324944835,0.355652787,Level 1,Commuter,221.0,6.223637599999989,4.44607359638009
User_918,Tesla Model 3,50.0,Station_358,Houston,2024-02-08 05:00:00,2024-02-08 08:09:00,37.61011503,21.06766867,32.77849499,Night,30.60283602,100.0,14.91695623,38.34082129,1.0,DC Fast Charger,Commuter,189.0,69.39716398,11.939719057142858
User_919,Hyundai Kona,100.0,Station_475,Houston,2024-02-08 06:00:00,2024-02-08 08:25:00,38.00957724,6.590228457,7.779103429,Evening,48.29442034,98.25239499,233.1699558,-4.148661344,1.0,DC Fast Charger,Commuter,145.0,49.95797465,15.728100926896552
User_920,BMW i3,75.0,Station_444,Chicago,2024-02-08 07:00:00,2024-02-08 10:56:00,51.8912794,29.90089219,13.04850845,Night,15.75162724,57.05048211,74.53081531,33.35723143,3.0,Level 1,Casual Driver,236.0,41.29885487,13.192698152542373
User_921,Chevy Bolt,62.0,Station_128,San Francisco,2024-02-08 08:00:00,2024-02-08 08:42:00,9.889982503,40.44087746,19.35398591,Evening,14.64773232,62.33236182,20.01943657,19.95036064,0.0,Level 1,Commuter,42.0,47.6846295,14.128546432857144
User_922,Hyundai Kona,75.0,Station_179,Chicago,2024-02-08 09:00:00,2024-02-08 12:43:00,73.62743176,40.5358377,27.40211497,Afternoon,25.59711713,50.35637514,161.2107713,19.80134393,2.797165053,Level 2,Commuter,223.0,24.759258009999996,19.810071325560536
User_923,Hyundai Kona,62.0,Station_405,Houston,2024-02-08 10:00:00,2024-02-08 12:33:00,10.33664419,27.59968826,31.68579536,Evening,32.98603195,84.16649568,47.53544564,5.194911285,7.0,DC Fast Charger,Long-Distance Traveler,153.0,51.18046373,4.0535859568627455
User_924,Hyundai Kona,62.0,Station_392,New York,2024-02-08 11:00:00,2024-02-08 13:56:00,69.1059599,27.3813492,20.79235501,Afternoon,20.56925155,63.35465061,217.3059416,41.34107902,7.0,DC Fast Charger,Commuter,176.0,42.78539906,23.558849965909094
User_925,Chevy Bolt,75.0,Station_193,New York,2024-02-08 12:00:00,2024-02-08 15:01:00,18.30737392,23.91551161,31.24650919,Afternoon,14.15008848,82.19616739,226.7294724,13.58447448,7.0,DC Fast Charger,Commuter,181.0,68.04607891,6.068742735911602
User_926,Chevy Bolt,75.0,Station_92,Los Angeles,2024-02-08 13:00:00,2024-02-08 14:57:00,41.74488149,11.14456769,16.29318283,Evening,26.09080885,66.72274076,166.7653193,19.75721265,6.0,Level 1,Long-Distance Traveler,117.0,40.63193190999999,21.407631533333333
User_927,Nissan Leaf,100.0,Station_369,Los Angeles,2024-02-08 14:00:00,2024-02-08 14:40:00,41.9932622,25.33533275,37.42270393,Morning,67.26932865,91.48475325,102.6479083,18.68207325,5.749537058,Level 1,Long-Distance Traveler,40.0,24.21542459999999,62.9898933
User_928,BMW i3,75.0,Station_231,New York,2024-02-08 15:00:00,2024-02-08 18:36:00,39.15231009,9.938104195,29.70099612,Morning,14.67139043,60.11614291,232.777202,32.05147861,4.0,Level 1,Commuter,216.0,45.44475248,10.875641691666667
User_929,Tesla Model 3,75.0,Station_78,Houston,2024-02-08 16:00:00,2024-02-08 16:44:00,37.11856726,8.690646596,15.12203106,Evening,39.79613148,91.68222793,18.94150411,-0.542639424,5.404853321,Level 2,Casual Driver,44.0,51.88609645,50.616228081818186
